product_code,recommend_product_codes_concated
7449,1566#646#2235#1358#12163#1832#820#224596#1790#1500
76656,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
34016,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
60294,168681#60292#220498#220527#61483#188051#61484#60295#60282#61474
830668,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
223578,2508#2444#71088#971#3242#2058#3326#11071#2013#2640
14077,1522#5345#647#9805#1827#4478#2348#17#11831#2310
22104,513#3180#405#511#4425#1568#281#25998#2723#3680
559219,540757#294092#360988#360987#505500#266981#281039#266982#296470#264653
863453,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
766855,551268#551247#552106#766882#766832#766850#766868#858080#858072#858082
8023,339627#47100#6862#1560#2756#1682#3450#1562#1139#2363
32610,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
7751,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
4327,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
226978,222253#227023#226970#226976#227067#226969#226971#226986#226993#227028
853921,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
805659,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
176685,3428#1477#3427#69#386#2559#2001#5841#3664#1673
29145,1476#1309#685#11859#1725#604#24880#266#1021#284
625616,1476#1309#685#11859#1725#604#24880#266#1021#284
3952,1740#523#534#854219#66188#1898#2524#1062#9413#300
11637,3084#2525#2476#10907#6740#12039#6240#6739#2979#5856
666681,666677
1754,1042#222273#1516#1551#2071#13774#42458#2070#344#42447
12241,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
71417,2508#2444#71088#971#3242#2058#3326#11071#2013#2640
190310,2344#192102#738#3064#9785#154380#505591#160127#6527#164690
198664,495#5710#2804#857#581#11628#580#2043#3834#174
850010,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
677432,1740#523#534#854219#66188#1898#2524#1062#9413#300
81194,12428#1234#73440#4959#426#40#6904#1544#14320#10993
8913,3709#8722#9059#2699#8761#6613#154449#8746#10871#232496
814586,3110#75063#163340#4598#5021#4128#190346#523828#863310#862414
863238,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
861365,12026#12022#2002#3171#3223#2870#1919#12012#12142#12362
2566,8109#156624#226506#157963#2144#9585#3419#6197#8321#8530
59936,3894#4364#844#3232#3811#10607#3231#2390#175277#4019
55801,3460#159442#2915#671#157899#1077#2538#2578#1998#358
846936,905#1241#7300#1078#158621#540811#849656#853648#855212#855226
862364,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
156397,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
23598,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
6202,1253#651#2919#2669#9826#3102#5100#503#3018#17069
930,3236#681#74535#2872#1821#80181#3870#75358#74480#1641
550081,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
863193,3189#77#2906#6615#2901#155902#2533#20301#20281#2914
857546,511381#511401#602690#755361#602551#551340#758009#857543#857540#857537
11723,468#1868#2527#76870#80049#80128#36007#2489#3837#35834
685673,1740#523#534#854219#66188#1898#2524#1062#9413#300
219070,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
355406,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
2859,1401#11056#1118#154584#15046#1281#2446#8103#158831#8453
164038,12034#2316#846#2332#3089#6572#3031#3039#6207#531
9570,11692#52836#160028#4450#1555#675#157636#3003#11808#559
216472,1740#523#534#854219#66188#1898#2524#1062#9413#300
862497,119#7474#70477#71587#7317#7472#2792#71305#56#71208
857695,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
221641,12034#2316#846#2332#3089#6572#3031#3039#6207#531
157538,1357#705#186005#9484#9712#156400#344101#227411#9677#164614
4370,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
445136,308123#258194#400301#402097#404072#417530#442410#274798#463795#755405
861496,339170#13645#339168#11428#9147#223850#221823#339169#11563#163886
818445,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
552678,308123#258194#400301#402097#404072#417530#442410#445136#274798#463795
224596,1566#646#2235#1358#12163#1832#820#1790#1500#185015
491547,196#347#1687#7002#1765#1210#3389#2933#3488#1557
727268,3493#1552#1577#40964#9536#605#1049#45534#648#5480
742250,339170#13645#339168#11428#9147#223850#221823#339169#11563#163886
668194,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
226340,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
39101,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
818506,12428#1234#73440#4959#426#40#6904#1544#14320#10993
39606,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
485808,3394#28#222#357#1990#1353#6456#1166#1007#3800
863127,447620#65312#281242#419312#364947#277445#79823#77885#445900#329879
32650,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
194284,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
852061,749744#851559#853900#852911#852065#852056#852254#860965#860729#853790
59105,12034#2316#846#2332#3089#6572#3031#3039#6207#531
159635,53359#53361#53470#53375#53348#53353#275261#854181#53416#159710
7461,94#3781#9#2513#3778#8#8011#3617#93#2625
362761,3314#550#2983#1072#67580#67655#67582#69702#67733#179339
272846,12056#12072#242376#3129#251551#272379#81758#327534#552518#334092
173299,882#193779#207873#226940#163991#11920#443158#8545#443633#669174
32848,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
189607,3189#77#2906#6615#2901#155902#2533#20301#20281#2914
280863,763#2477#1652#155883#6518#2331#14286#907#2841#831344
172349,2562#11850#12196#103#3527#188091#3526#540#17760#3462
59431,12034#2316#846#2332#3089#6572#3031#3039#6207#531
11658,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
863314,1462#1986#2318#854#599#851#852#3073#127#2431
211084,1740#523#534#66188#854219#1898#2524#1062#9413#300
547678,12034#2316#846#2332#3089#6572#3031#3039#6207#531
18390,18283#18344#164241#9139#18275#9720#2686#18230#3877#64598
364250,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
32583,783#976#5889#2355#14963#2388#2304#5935#5887#2389
477899,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
31209,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
452128,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
15533,3393#849#4440#2990#761#1592#164453#8392#63390#11883
858153,858093#858090#858087#858094#858084#858092#858083#858085#858014#858015
12201,11927#165#293526#2542#164#2880#2369#1249#294345#9380
2799,64#391#12256#11605#96#1102#641#2343#11604#706
860816,12034#2316#846#2332#3089#6572#3031#3039#6207#531
862560,12034#2316#846#2332#3089#6572#3031#3039#6207#531
9617,11692#52836#160028#4450#1555#675#157636#3003#11808#559
215138,4230#2464#1020#74#348977#6022#1341#5249#3005#12253
853926,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
507951,12034#2316#846#2332#3089#6572#3031#3039#6207#531
778400,94#3781#9#2513#3778#8#8011#3617#93#2625
816854,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
170767,12034#2316#846#2332#3089#6572#3031#3039#6207#531
857649,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
2965,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
864652,763#2477#1652#155883#6518#2331#14286#907#2841#831344
860022,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
1387,7689#3611#1391#728#1707#1389#4545#1070#3662#4535
862283,1462#1986#2318#854#599#851#852#3073#127#2431
1827,1522#5345#647#9805#4478#2348#17#11831#2310#11829
278230,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
454875,1352#1366#156#13768#9360#3684#4789#1750#1943#7242
852165,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
849247,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
739695,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
862464,11369#7047#13734#442#12407#6813#154556#13659#3673#3671
33313,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
280198,2126#3387#1695#726#2543#521#67#1660#56625#994
9364,1740#523#534#854219#66188#1898#2524#1062#9413#300
73385,12428#1234#73440#4959#426#40#6904#1544#14320#10993
853155,168681#60292#220498#220527#61483#188051#61484#60295#60294#60282
24276,2617#24075#3318#2478#24196#24123#3219#3210#24181#24133
669178,842#214#668#654#3547#5543#150027#41118#9545#2754
223838,12034#2316#846#2332#3089#6572#3031#3039#6207#531
2561,11278#2403#1071#1444#1917#2921#11990#6885#193875#15065
803794,170700#5184#3682#182035#345291#12236#12235#163319#173783#200048
846872,222253#227023#226970#226976#227067#226969#226971#226986#227028#226993
37114,3086#1324#35816#335#12052#37072#4612#10597#3087#36864
2055,12428#1234#73440#4959#426#40#6904#1544#14320#10993
447157,119#7474#70477#71587#7317#7472#2792#71305#56#71208
167395,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
21971,1553#2074#21661#4516#6961#2075#154398#2061#7151#414
154489,3475#154490#175787#154626#158104#154570#154560#165410#226099#226796
16605,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
59111,12034#2316#846#2332#3089#6572#3031#3039#6207#531
525999,5658#1094#3071#7654#1073#67406#67449#2853#14252#68926
32644,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
75597,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
309727,219088#11985#680#1143#50508#154478#169288#227839#2970#168669
189887,11692#52836#160028#4450#1555#675#157636#3003#11808#559
182225,3428#1477#3427#69#386#2559#2001#5841#3664#1673
780803,12428#1234#73440#4959#426#40#6904#1544#14320#10993
155525,763#2477#1652#155883#6518#2331#14286#907#2841#831344
75873,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
184508,11842#1012#352295#156629#254236#4184#150115#2322#270497#11923
213231,64#391#12256#11605#96#1102#641#2343#11604#706
283876,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
203011,2670#1937#2744#2793#18867#1715#18877#18878#4422#2713
849008,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
861436,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
380490,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
856419,6561#159178#3390#3061#3079#2072#2346#3315#2479#8104
858088,858086#858152#857161#858014#858015#858095#858091#858093#858092#858090
224789,2971#180004#9778#418540#161333#365328#447401#365316#455017#817514
48635,4230#2464#1020#74#348977#6022#1341#5249#3005#12253
52860,11692#52836#160028#4450#1555#675#157636#3003#11808#559
46790,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
851944,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
343683,11842#1012#352295#156629#254236#4184#150115#2322#270497#11923
158266,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
4933,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
4668,1502#3163#1297#3392#4136#7233#1831#4480#4268#2788
427808,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
857071,3393#849#4440#2990#761#1592#164453#8392#63390#11883
178800,468#1868#2527#76870#80049#80128#36007#2489#3837#35834
8888,8899#9049#9048#8955#8918#9023#8980#8975#8902#8805
160254,6906#8045#7375#240095#8156#768321#183272#4531#375357#11598
10564,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
63565,1363#725#1017#1280#1888#1019#3713#1527#652#2997
399687,3393#849#4440#2990#761#1592#164453#8392#63390#11883
11813,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
6119,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
4334,513#3180#405#511#4425#1568#281#25998#2723#3680
49376,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
855994,1596#11817#636#28626#803#28623#2354#1770#28632#165236
846462,222253#227023#226970#226976#227067#226969#226971#226986#227028#226993
46774,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
166685,11692#52836#160028#4450#1555#675#157636#3003#11808#559
482025,3236#681#74535#2872#1821#80181#3870#75358#930#74480
382796,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
24822,1476#1309#685#11859#1725#604#24880#266#1021#284
227128,11927#165#293526#2542#164#2880#2369#1249#294345#9380
632978,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
54699,3394#28#222#357#1990#1353#6456#1166#1007#3800
59179,12034#2316#846#2332#3089#6572#3031#3039#6207#531
179374,763#2477#1652#155883#6518#2331#14286#907#2841#831344
864595,220608#428472#438061#404533#541187#786213#525895#862372#857646#857648
260837,4810#645#9106#850#285236#8905#8909#8910#8719#8901
3429,30412#30663#735#1151#4365#8309#455#246#3917#286
864292,11995#3809#180175#205389#205394#514836#862514#864236
163681,1740#523#534#854219#66188#1898#2524#1062#9413#300
69213,3316#3411#68243#68108#12006#68093#68231#12005#68177#68347
178988,1363#725#1017#1280#1888#1019#3713#1527#652#2997
177392,3460#159442#2915#671#157899#1077#2538#2578#1998#358
846866,222253#227023#226970#226976#227067#226969#226971#226986#227028#226993
225806,64#391#12256#11605#96#1102#641#2343#11604#706
270384,882#193779#207873#226940#163991#11920#443158#8545#173299#443633
819336,188133#2851#1134#524#2505#6616#165206#173739#11235#2581
849950,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
47535,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
858535,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
187653,60338#3107#7883#3925#168204#1860#169134#9825#2413#2708
9606,11692#52836#160028#4450#1555#675#157636#3003#11808#559
859842,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
17378,1253#6202#651#2919#2669#9826#3102#5100#503#3018
541533,192157#1538#5187#2667#7186#5088#11809#9510#26158#167766
2474,2516#27346#372#3433#216728#27344#27343#151471#9523#151472
862106,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
4296,555#6031#23192#28309#1449#2062#4635#398#3332#4023
177594,1492#1051#1885#2612#363#4131#50543#1777#9621#9363
552099,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
63678,555#6031#23192#28309#1449#2062#4635#398#3332#4023
848151,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
161365,60338#3107#7883#3925#168204#1860#169134#9825#2413#2708
861433,749744#860729#860965#852254#852056#852065#852911#853900#853938#848835
6288,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
853604,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
2990,3393#849#4440#761#1592#164453#8392#63390#11883#578
1646,11541#2353#14206#6557#9838#259124#1798#4700#2818#154467
208266,3394#28#222#357#1990#1353#6456#1166#1007#3800
861974,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
3200,31113#33005#330010#31412#771#151894#6268#31304#8085#2702
339280,1740#523#534#854219#66188#1898#2524#1062#9413#300
862491,8634#12381#3955#3725#158485#5049#205868#158191#840335#310608
65039,4230#2464#1020#74#348977#6022#1341#5249#3005#12253
189882,11692#52836#160028#4450#1555#675#157636#3003#11808#559
524360,495#5710#2804#857#581#11628#580#2043#3834#174
4006,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
863541,8734#1233#530#1061#575#1716#570#1058#468858#1863
54678,3394#28#222#357#1990#1353#6456#1166#1007#3800
826818,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
852070,339170#13645#339168#11428#9147#223850#221823#339169#11563#163886
9391,1740#523#534#66188#854219#1898#2524#1062#9413#300
722969,12034#2316#846#2332#3089#6572#3031#3039#6207#531
855819,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
194592,11692#52836#160028#4450#1555#675#157636#3003#11808#559
441458,4510#879#2330#720#3074#7456#344091#13784#157583#180425
2818,11541#2353#14206#6557#9838#1646#259124#1798#4700#154467
858189,239#2293#5120#3829#14100#9790#174878#288103#177964#459877
971,2508#2444#71088#3242#2058#3326#11071#2013#2640#283
2277,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
8905,4810#645#9106#850#285236#8909#8910#8719#8901#8954
226941,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
731080,540757#294092#360988#360987#505500#266981#281039#266982#296470#264653
479829,12034#2316#846#2332#3089#6572#3031#3039#6207#531
660631,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
202764,3394#28#222#357#1990#1353#6456#1166#1007#3800
247111,1253#6202#651#2919#2669#9826#3102#5100#503#3018
1276,1614#2021#4783#8043#10984#51574#207939#8006#4072#1417
460581,12056#12072#242376#3129#251551#272379#81758#327534#272846#552518
9295,1740#523#534#66188#854219#1898#2524#1062#9413#300
277410,2508#2444#71088#971#3242#2058#3326#11071#2013#2640
156616,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
857797,846129#854374#846131#856841#856444#862579#846128#846130
470641,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
12278,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
822288,2272#2279#157514#2274#153992#6304#198855#7322#153993#12083
167948,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
222601,12034#2316#846#2332#3089#6572#3031#3039#6207#531
157579,1186#989#11620#485#1278#4114#3716#379#7436#425
1129,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
44318,3393#849#4440#2990#761#1592#164453#8392#63390#11883
9612,11692#52836#160028#4450#1555#675#157636#3003#11808#559
397800,12034#2316#846#2332#3089#6572#3031#3039#6207#531
46856,1186#989#11620#485#1278#4114#3716#379#7436#425
862565,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
8899,9049#9048#8955#8918#9023#8980#8975#8902#8805#9031
459873,12034#2316#846#2332#3089#6572#3031#3039#6207#531
863439,119#7474#70477#71587#7317#7472#2792#71305#56#71208
321563,8552#337315#191420#270654#158083#270655#205962#214754#274699#272510
434563,3394#28#222#357#1990#1353#6456#1166#1007#3800
3917,30412#30663#735#1151#4365#8309#455#246#3429#286
6023,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
38554,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
845559,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
187704,3428#1477#3427#69#386#2559#2001#5841#3664#1673
5516,1740#523#534#66188#854219#1898#2524#1062#9413#300
816839,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
858849,11369#7047#13734#442#12407#6813#154556#13659#3673#3671
772818,1553#2074#21661#4516#6961#2075#154398#2061#7151#414
25928,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
372300,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
3164,3159#7070#3676#592#4008#6050#3137#3842#177#2450
51140,1492#1051#1885#2612#363#4131#50543#1777#9621#9363
849929,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
31717,2126#3387#1695#726#2543#521#67#1660#56625#994
5081,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
